investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003908,2025-03-30,100033,LUMPSUM,331519,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Net Banking,PENDING
INV001355,2025-03-30,120843,LUMPSUM,182971,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Mandate,PENDING
INV003410,2025-03-30,120843,SIP,6074,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Cheque,PENDING
INV001413,2025-03-30,125498,SIP,17386,Karnataka,Bangalore,T30,36-45,Male,41.8,UPI,PENDING
INV004130,2025-03-30,120507,SIP,43419,Punjab,Amritsar,B30,36-45,Male,57.9,UPI,PENDING
INV001544,2025-03-31,120505,SIP,14177,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,Cheque,PENDING
INV003728,2025-03-31,120842,LUMPSUM,520598,West Bengal,Kolkata,T30,26-35,Male,16.2,UPI,PENDING
INV003355,2025-03-31,101208,REDEMPTION,399348,West Bengal,Kolkata,T30,26-35,Female,14.6,Mandate,PENDING
INV003460,2025-04-01,100033,SIP,2260,Delhi,New Delhi,T30,26-35,Male,14.6,Net Banking,PENDING
INV000393,2025-04-01,100033,REDEMPTION,435535,Maharashtra,Mumbai,T30,36-45,Male,53.1,UPI,PENDING
INV004463,2025-04-01,119598,REDEMPTION,493034,Karnataka,Bangalore,T30,26-35,Female,16.1,Cheque,PENDING
INV000255,2025-04-01,119599,LUMPSUM,421584,Haryana,Gurugram,T30,26-35,Female,19.9,UPI,PENDING
INV004153,2025-04-02,119551,SIP,28521,Uttar Pradesh,Agra,B30,46-55,Male,96.3,Mandate,PENDING
INV000394,2025-04-02,100025,REDEMPTION,308623,Maharashtra,Mumbai,T30,26-35,Male,12.2,Mandate,PENDING
INV003047,2025-04-03,125497,SIP,16323,Maharashtra,Mumbai,T30,46-55,Male,40.0,Cheque,PENDING
INV003868,2025-04-03,118634,SIP,13662,Gujarat,Surat,T30,36-45,Male,25.8,Net Banking,PENDING
INV004785,2025-04-03,119551,SIP,6466,Punjab,Amritsar,B30,26-35,Female,14.5,UPI,PENDING
INV001334,2025-04-03,102887,SIP,936,Punjab,Amritsar,B30,36-45,Male,38.6,UPI,PENDING
INV002218,2025-04-03,101207,LUMPSUM,343828,Punjab,Amritsar,B30,36-45,Male,52.7,Cheque,PENDING
INV002590,2025-04-03,125498,SIP,2287,West Bengal,Kolkata,T30,36-45,Male,45.1,Cheque,PENDING
INV003120,2025-04-03,118634,LUMPSUM,296566,Punjab,Amritsar,B30,26-35,Male,19.1,Net Banking,PENDING
INV002208,2025-04-03,148569,SIP,8125,Punjab,Chandigarh,T30,56+,Male,61.1,Cheque,PENDING
INV002351,2025-04-03,120505,SIP,3459,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Net Banking,PENDING
INV003534,2025-04-03,118634,SIP,8942,Madhya Pradesh,Indore,T30,46-55,Male,75.7,Net Banking,PENDING
INV000251,2025-04-03,120844,REDEMPTION,320615,Haryana,Faridabad,B30,26-35,Male,19.4,UPI,PENDING
INV003028,2025-04-03,100016,SIP,15034,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,PENDING
INV003004,2025-04-04,148568,LUMPSUM,55108,Tamil Nadu,Chennai,T30,46-55,Female,34.6,UPI,PENDING
INV002436,2025-04-04,119598,SIP,1725,Gujarat,Surat,T30,46-55,Male,28.8,Mandate,PENDING
INV002593,2025-04-04,119095,SIP,454,Madhya Pradesh,Indore,T30,36-45,Male,36.5,UPI,PENDING
INV002402,2025-04-04,119095,SIP,4690,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Cheque,PENDING
INV003331,2025-04-04,118636,SIP,4582,Karnataka,Bangalore,T30,26-35,Female,7.1,Cheque,PENDING
INV004661,2025-04-04,119599,SIP,7630,Maharashtra,Nashik,B30,26-35,Male,9.8,UPI,PENDING
INV004871,2025-04-05,120504,SIP,2290,Punjab,Chandigarh,T30,26-35,Male,9.2,Cheque,PENDING
INV002534,2025-04-05,102885,REDEMPTION,264852,Madhya Pradesh,Indore,T30,46-55,Male,31.0,UPI,PENDING
INV000441,2025-04-05,125497,SIP,5801,Tamil Nadu,Chennai,T30,26-35,Female,8.3,Cheque,PENDING
INV001904,2025-04-05,119598,REDEMPTION,98699,West Bengal,Kolkata,T30,36-45,Female,55.0,Net Banking,PENDING
INV002189,2025-04-05,100033,LUMPSUM,162832,Uttar Pradesh,Lucknow,T30,36-45,Male,37.4,UPI,PENDING
INV001311,2025-04-05,118636,SIP,1788,Telangana,Hyderabad,T30,26-35,Male,20.9,Cheque,PENDING
INV000418,2025-04-05,120843,LUMPSUM,387280,Rajasthan,Jaipur,T30,26-35,Female,13.6,UPI,PENDING
INV002111,2025-04-05,120504,SIP,6651,Telangana,Hyderabad,T30,36-45,Female,29.2,Mandate,PENDING
INV000994,2025-04-05,119094,LUMPSUM,67103,Maharashtra,Pune,T30,26-35,Female,6.1,Net Banking,PENDING
INV001509,2025-04-05,120503,SIP,1882,West Bengal,Kolkata,T30,18-25,Male,8.0,Mandate,PENDING
INV000403,2025-04-05,119094,LUMPSUM,446276,Rajasthan,Jaipur,T30,18-25,Female,7.7,Cheque,PENDING
INV001180,2025-04-06,120506,SIP,2950,Telangana,Hyderabad,T30,26-35,Male,10.5,Cheque,PENDING
INV004452,2025-04-06,100033,REDEMPTION,378854,Rajasthan,Udaipur,B30,26-35,Male,17.6,Cheque,PENDING
INV002541,2025-04-06,148569,LUMPSUM,277250,Karnataka,Mysore,B30,46-55,Male,63.8,Mandate,PENDING
INV001870,2025-04-06,118632,SIP,59998,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Net Banking,PENDING
INV003329,2025-04-06,119095,SIP,22411,Madhya Pradesh,Indore,T30,56+,Male,25.2,Mandate,PENDING
INV003734,2025-04-07,119092,SIP,412,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Cheque,PENDING
INV003920,2025-04-07,118635,REDEMPTION,339906,Punjab,Chandigarh,T30,26-35,Male,20.3,Mandate,PENDING
INV001867,2025-04-08,149324,LUMPSUM,350738,Rajasthan,Jaipur,T30,26-35,Male,22.1,Mandate,PENDING
INV004868,2025-04-08,100016,SIP,9366,Karnataka,Bangalore,T30,36-45,Male,49.4,Mandate,PENDING
INV001300,2025-04-08,148567,REDEMPTION,245122,Uttar Pradesh,Agra,B30,36-45,Female,53.8,Mandate,PENDING
INV003211,2025-04-08,120842,SIP,43293,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,UPI,PENDING
INV003412,2025-04-08,120842,LUMPSUM,72438,Rajasthan,Jaipur,T30,18-25,Male,7.8,Net Banking,PENDING
INV003516,2025-04-08,120841,SIP,9931,Delhi,Gurugram,T30,36-45,Female,14.0,Cheque,PENDING
INV002961,2025-04-09,118635,SIP,2631,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Mandate,PENDING
INV002307,2025-04-09,119599,SIP,28161,Gujarat,Ahmedabad,T30,26-35,Male,24.2,Mandate,PENDING
INV004034,2025-04-09,102886,REDEMPTION,338703,Karnataka,Mysore,B30,46-55,Male,71.0,Net Banking,PENDING
INV000493,2025-04-09,120843,SIP,44398,Punjab,Chandigarh,T30,18-25,Male,4.2,UPI,PENDING
INV004498,2025-04-09,149322,LUMPSUM,38109,Punjab,Chandigarh,T30,26-35,Male,6.7,Net Banking,PENDING
INV004833,2025-04-09,119120,LUMPSUM,437811,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,PENDING
INV004840,2025-04-10,120507,LUMPSUM,373299,Maharashtra,Pune,T30,18-25,Male,6.5,Mandate,PENDING
INV001804,2025-04-10,102886,LUMPSUM,463602,Punjab,Amritsar,B30,26-35,Male,20.1,Net Banking,PENDING
INV001375,2025-04-10,119094,SIP,2141,Haryana,Gurugram,T30,18-25,Male,6.3,Mandate,PENDING
INV004677,2025-04-10,125497,LUMPSUM,382161,Punjab,Amritsar,B30,26-35,Male,6.2,UPI,PENDING
INV003487,2025-04-11,100025,REDEMPTION,456349,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,PENDING
INV000510,2025-04-11,149322,LUMPSUM,166794,West Bengal,Kolkata,T30,46-55,Male,55.0,Net Banking,PENDING
INV001413,2025-04-11,120505,SIP,50745,Karnataka,Bangalore,T30,36-45,Male,41.8,Mandate,PENDING
INV001641,2025-04-11,102886,REDEMPTION,339374,Haryana,Faridabad,B30,26-35,Male,15.4,UPI,PENDING
INV002656,2025-04-11,125497,LUMPSUM,198657,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,PENDING
INV003759,2025-04-11,149324,REDEMPTION,28582,Haryana,Gurugram,T30,26-35,Male,6.1,Net Banking,PENDING
INV001299,2025-04-11,125498,SIP,1190,Haryana,Faridabad,B30,26-35,Male,19.9,Net Banking,PENDING
INV003977,2025-04-12,101207,SIP,29445,Rajasthan,Udaipur,B30,46-55,Male,77.8,Cheque,PENDING
INV003130,2025-04-12,100033,REDEMPTION,127921,West Bengal,Kolkata,T30,18-25,Male,5.6,Mandate,PENDING
INV002912,2025-04-12,101208,SIP,1087,Maharashtra,Mumbai,T30,26-35,Female,23.6,UPI,PENDING
INV004492,2025-04-12,119552,SIP,5975,Madhya Pradesh,Bhopal,B30,26-35,Male,18.6,Mandate,PENDING
INV002654,2025-04-13,119095,SIP,411,Delhi,New Delhi,T30,36-45,Female,38.2,UPI,PENDING
INV000772,2025-04-13,149323,LUMPSUM,97200,Karnataka,Bangalore,T30,56+,Female,16.1,Mandate,PENDING
INV001138,2025-04-13,120507,SIP,1696,Haryana,Faridabad,B30,46-55,Female,81.3,Cheque,PENDING
INV004734,2025-04-13,119598,SIP,4261,Uttar Pradesh,Kanpur,B30,36-45,Male,32.4,Mandate,PENDING
INV000370,2025-04-13,119093,SIP,6492,Delhi,Noida,T30,26-35,Female,12.4,Cheque,PENDING
INV002460,2025-04-13,119095,SIP,2660,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,Cheque,PENDING
INV003215,2025-04-14,120842,REDEMPTION,409267,Gujarat,Surat,T30,26-35,Female,20.9,Mandate,PENDING
INV004281,2025-04-14,120503,LUMPSUM,548937,Rajasthan,Jaipur,T30,26-35,Female,15.9,Mandate,PENDING
INV001166,2025-04-14,148568,LUMPSUM,207397,Punjab,Chandigarh,T30,26-35,Male,21.4,UPI,PENDING
INV004196,2025-04-14,120842,SIP,49488,West Bengal,Kolkata,T30,46-55,Male,44.4,Cheque,PENDING
INV003998,2025-04-14,100025,LUMPSUM,320880,Telangana,Hyderabad,T30,26-35,Male,12.5,Mandate,PENDING
INV002211,2025-04-15,149323,SIP,16844,Gujarat,Surat,T30,26-35,Male,11.3,Mandate,PENDING
INV001771,2025-04-15,118635,LUMPSUM,265220,Gujarat,Surat,T30,46-55,Male,85.9,Net Banking,PENDING
INV001779,2025-04-15,120844,LUMPSUM,492418,Telangana,Hyderabad,T30,36-45,Male,27.4,Cheque,PENDING
INV002626,2025-04-15,119599,SIP,24480,Karnataka,Bangalore,T30,36-45,Male,29.4,Mandate,PENDING
INV004876,2025-04-15,119095,SIP,1053,Karnataka,Bangalore,T30,18-25,Male,7.1,Cheque,PENDING
INV002608,2025-04-15,118635,SIP,42344,Uttar Pradesh,Agra,B30,36-45,Female,22.2,Net Banking,PENDING
INV004633,2025-04-16,120507,REDEMPTION,216174,Telangana,Hyderabad,T30,18-25,Female,4.9,Cheque,PENDING
INV002668,2025-04-16,102885,LUMPSUM,290449,Delhi,Gurugram,T30,26-35,Male,9.8,Cheque,PENDING
INV004680,2025-04-16,118634,SIP,409,Punjab,Chandigarh,T30,36-45,Male,26.8,Cheque,PENDING
INV003580,2025-04-17,101206,SIP,17051,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Mandate,PENDING
INV001345,2025-04-17,120505,LUMPSUM,175458,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,UPI,PENDING
INV001202,2025-04-17,120842,SIP,6835,Karnataka,Bangalore,T30,26-35,Male,11.3,UPI,PENDING
INV002458,2025-04-17,120504,SIP,16299,West Bengal,Kolkata,T30,18-25,Male,7.1,UPI,PENDING
INV001074,2025-04-17,120503,SIP,2141,Gujarat,Ahmedabad,T30,56+,Female,57.4,UPI,PENDING
INV003191,2025-04-17,102887,LUMPSUM,27146,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Mandate,PENDING
INV001115,2025-04-18,120842,SIP,25561,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Mandate,PENDING
INV003851,2025-04-18,100033,LUMPSUM,148435,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,PENDING
INV000093,2025-04-18,101207,REDEMPTION,331902,Maharashtra,Mumbai,T30,36-45,Female,59.0,Cheque,PENDING
INV004763,2025-04-18,118636,SIP,11290,Karnataka,Bangalore,T30,46-55,Female,19.6,UPI,PENDING
INV004660,2025-04-18,118632,LUMPSUM,54839,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Mandate,PENDING
INV001550,2025-04-18,100016,SIP,4040,Punjab,Chandigarh,T30,18-25,Male,4.1,Net Banking,PENDING
INV003225,2025-04-18,100016,SIP,1639,West Bengal,Kolkata,T30,26-35,Male,9.2,Net Banking,PENDING
INV004228,2025-04-19,120504,SIP,1190,Madhya Pradesh,Bhopal,B30,26-35,Female,18.0,Net Banking,PENDING
INV002745,2025-04-19,120507,SIP,2506,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Net Banking,PENDING
INV003806,2025-04-19,120507,SIP,5354,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,PENDING
INV004794,2025-04-19,119093,REDEMPTION,361444,Rajasthan,Udaipur,B30,36-45,Female,46.0,UPI,PENDING
INV003478,2025-04-19,125498,SIP,52371,Punjab,Chandigarh,T30,26-35,Male,21.2,Mandate,PENDING
INV004338,2025-04-20,100016,SIP,486,Maharashtra,Mumbai,T30,46-55,Female,82.5,Mandate,PENDING
INV001738,2025-04-20,120505,LUMPSUM,290932,Karnataka,Bangalore,T30,36-45,Female,41.2,Net Banking,PENDING
INV002897,2025-04-20,102885,SIP,14565,Maharashtra,Pune,T30,26-35,Male,23.1,Net Banking,PENDING
INV004862,2025-04-20,125498,SIP,2005,Telangana,Hyderabad,T30,26-35,Female,18.6,Net Banking,PENDING
INV001825,2025-04-20,119095,LUMPSUM,469130,Haryana,Faridabad,B30,26-35,Male,21.7,Cheque,PENDING
INV001608,2025-04-20,119551,LUMPSUM,66342,Delhi,Gurugram,T30,26-35,Male,13.1,Mandate,PENDING
INV000858,2025-04-21,120504,SIP,852,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Cheque,PENDING
INV004161,2025-04-21,118633,REDEMPTION,167076,Telangana,Hyderabad,T30,46-55,Male,94.7,Net Banking,PENDING
INV003769,2025-04-22,120504,SIP,2070,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,PENDING
INV002497,2025-04-22,118635,LUMPSUM,94119,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,PENDING
INV000564,2025-04-22,120503,LUMPSUM,347184,Maharashtra,Nashik,B30,56+,Female,58.4,Net Banking,PENDING
INV000939,2025-04-22,118634,SIP,1119,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,PENDING
INV003013,2025-04-22,119092,LUMPSUM,135900,Uttar Pradesh,Lucknow,T30,56+,Male,44.8,Net Banking,PENDING
INV000528,2025-04-22,100033,SIP,5187,Telangana,Hyderabad,T30,56+,Male,58.0,UPI,PENDING
INV004154,2025-04-22,119093,SIP,975,Karnataka,Mysore,B30,18-25,Male,4.7,UPI,PENDING
INV004981,2025-04-23,120504,REDEMPTION,136229,Haryana,Faridabad,B30,18-25,Male,3.5,Mandate,PENDING
INV003590,2025-04-23,119093,REDEMPTION,336713,Karnataka,Bangalore,T30,46-55,Female,23.1,Cheque,PENDING
INV002682,2025-04-23,101207,SIP,889,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,PENDING
INV004841,2025-04-23,119552,SIP,2369,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,PENDING
INV000117,2025-04-23,102887,REDEMPTION,307334,Karnataka,Bangalore,T30,26-35,Female,15.6,Mandate,PENDING
INV003069,2025-04-23,118635,REDEMPTION,516189,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,PENDING
INV003923,2025-04-23,101207,REDEMPTION,381923,Delhi,Noida,T30,26-35,Female,6.7,Mandate,PENDING
INV003882,2025-04-23,119551,LUMPSUM,390687,Maharashtra,Nashik,B30,36-45,Male,51.6,Net Banking,PENDING
INV003011,2025-04-23,119598,LUMPSUM,34001,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Net Banking,PENDING
INV003918,2025-04-23,100025,SIP,4050,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,PENDING
INV001580,2025-04-23,119095,SIP,2379,Punjab,Chandigarh,T30,26-35,Male,18.7,Cheque,PENDING
INV004993,2025-04-24,119552,REDEMPTION,460750,Karnataka,Bangalore,T30,36-45,Female,55.6,Mandate,PENDING
INV003297,2025-04-25,120841,SIP,4668,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Mandate,PENDING
INV003353,2025-04-25,102887,LUMPSUM,156461,Rajasthan,Udaipur,B30,26-35,Female,13.3,Mandate,PENDING
INV000745,2025-04-25,120504,SIP,2287,Punjab,Chandigarh,T30,26-35,Female,13.2,UPI,PENDING
INV003201,2025-04-25,101206,LUMPSUM,427481,Rajasthan,Jaipur,T30,36-45,Female,12.2,Mandate,PENDING
INV001446,2025-04-25,120843,REDEMPTION,352130,Delhi,Noida,T30,26-35,Male,6.6,Mandate,PENDING
INV004123,2025-04-25,100016,SIP,2054,Haryana,Gurugram,T30,36-45,Male,53.8,Cheque,PENDING
INV004283,2025-04-25,125498,REDEMPTION,64720,Telangana,Hyderabad,T30,26-35,Male,9.6,Mandate,PENDING
INV003797,2025-04-25,101208,LUMPSUM,365341,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Cheque,PENDING
INV004839,2025-04-25,148569,LUMPSUM,231149,Karnataka,Mysore,B30,26-35,Male,19.1,Cheque,PENDING
INV001744,2025-04-26,119552,SIP,2183,Karnataka,Mysore,B30,26-35,Male,15.9,Mandate,PENDING
INV001233,2025-04-26,118635,REDEMPTION,136432,Telangana,Hyderabad,T30,26-35,Male,11.7,Net Banking,PENDING
INV002758,2025-04-26,119094,SIP,5729,Delhi,Gurugram,T30,26-35,Male,7.3,Net Banking,PENDING
INV003808,2025-04-26,119120,REDEMPTION,329191,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Cheque,PENDING
INV000801,2025-04-26,102886,SIP,5011,Karnataka,Mysore,B30,36-45,Male,18.3,UPI,PENDING
INV002155,2025-04-27,148567,SIP,543,Telangana,Hyderabad,T30,56+,Male,26.2,Net Banking,PENDING
INV003911,2025-04-27,148567,SIP,555,Telangana,Hyderabad,T30,36-45,Male,21.5,Cheque,PENDING
INV002808,2025-04-27,118636,SIP,2864,Uttar Pradesh,Agra,B30,26-35,Male,24.1,UPI,PENDING
INV002135,2025-04-27,119092,LUMPSUM,157087,Gujarat,Ahmedabad,T30,56+,Male,18.3,UPI,PENDING
INV004923,2025-04-27,119092,REDEMPTION,295041,Karnataka,Mysore,B30,26-35,Male,19.3,UPI,PENDING
INV002903,2025-04-27,120842,SIP,11816,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Net Banking,PENDING
INV002834,2025-04-27,149324,LUMPSUM,368314,West Bengal,Kolkata,T30,18-25,Male,6.9,Mandate,PENDING
INV001886,2025-04-27,119093,SIP,8404,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,PENDING
INV000732,2025-04-28,125498,LUMPSUM,399882,Haryana,Faridabad,B30,46-55,Female,40.8,Net Banking,PENDING
INV003345,2025-04-28,118636,SIP,28131,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,PENDING
INV001274,2025-04-28,148569,SIP,17972,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,PENDING
INV000377,2025-04-28,120504,REDEMPTION,565589,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,PENDING
INV001167,2025-04-28,102885,SIP,7253,Punjab,Amritsar,B30,36-45,Male,26.7,UPI,PENDING
INV001720,2025-04-29,120503,SIP,6684,Karnataka,Mysore,B30,36-45,Male,43.6,UPI,PENDING
INV000775,2025-04-29,148568,SIP,5465,Gujarat,Surat,T30,26-35,Male,15.1,Cheque,PENDING
INV004174,2025-04-29,118635,REDEMPTION,469093,Rajasthan,Udaipur,B30,18-25,Male,4.7,Mandate,PENDING
INV002416,2025-04-29,102886,SIP,47503,Telangana,Hyderabad,T30,26-35,Female,15.2,Net Banking,PENDING
INV004239,2025-04-29,120841,SIP,486,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,PENDING
INV002708,2025-04-29,100033,SIP,17639,Karnataka,Mysore,B30,26-35,Male,14.0,Net Banking,PENDING
INV003756,2025-04-29,101208,LUMPSUM,326143,Telangana,Hyderabad,T30,26-35,Male,6.9,Mandate,PENDING
INV003203,2025-04-29,118636,REDEMPTION,21779,Telangana,Hyderabad,T30,26-35,Male,22.5,Net Banking,PENDING
INV004063,2025-04-30,120507,SIP,5001,Haryana,Gurugram,T30,36-45,Male,19.3,Cheque,PENDING
INV000174,2025-04-30,119551,SIP,472,Karnataka,Bangalore,T30,36-45,Male,58.1,Net Banking,PENDING
INV004341,2025-04-30,149323,REDEMPTION,370920,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,PENDING
INV001539,2025-04-30,100016,LUMPSUM,247984,Madhya Pradesh,Indore,T30,36-45,Male,32.1,Cheque,PENDING
INV001149,2025-04-30,149322,SIP,1802,Karnataka,Bangalore,T30,26-35,Female,8.8,Cheque,PENDING
INV003538,2025-05-01,120506,LUMPSUM,122733,Telangana,Hyderabad,T30,26-35,Male,14.4,Net Banking,PENDING
INV003745,2025-05-01,119551,LUMPSUM,432376,West Bengal,Kolkata,T30,36-45,Male,17.8,Mandate,PENDING
INV003602,2025-05-01,119120,REDEMPTION,116886,Maharashtra,Nashik,B30,46-55,Male,75.4,Cheque,PENDING
INV003769,2025-05-01,119599,SIP,8539,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,PENDING
INV003473,2025-05-01,120504,SIP,7274,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,PENDING
INV000234,2025-05-02,120507,SIP,844,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,Cheque,PENDING
INV004118,2025-05-02,148567,SIP,2214,Punjab,Chandigarh,T30,36-45,Male,26.2,Mandate,PENDING
INV003825,2025-05-02,119092,SIP,469,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,PENDING
INV004223,2025-05-02,119552,SIP,496,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,PENDING
INV002443,2025-05-02,119551,SIP,2279,Telangana,Hyderabad,T30,36-45,Male,57.0,Net Banking,PENDING
INV004868,2025-05-02,118632,SIP,25274,Karnataka,Bangalore,T30,36-45,Male,49.4,Net Banking,PENDING
INV001314,2025-05-02,148568,SIP,8267,Gujarat,Ahmedabad,T30,26-35,Female,19.2,UPI,PENDING
INV001488,2025-05-03,102886,SIP,5471,Punjab,Chandigarh,T30,18-25,Female,5.2,UPI,PENDING
INV004337,2025-05-03,125497,LUMPSUM,383046,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,PENDING
INV002622,2025-05-03,119093,SIP,1718,Karnataka,Mysore,B30,18-25,Female,4.0,Cheque,PENDING
INV003898,2025-05-04,119094,LUMPSUM,320055,Madhya Pradesh,Indore,T30,26-35,Male,6.2,Net Banking,PENDING
INV000910,2025-05-04,120504,SIP,2464,Madhya Pradesh,Indore,T30,46-55,Male,58.8,UPI,PENDING
INV004191,2025-05-04,119095,SIP,2554,Maharashtra,Nashik,B30,26-35,Female,19.5,UPI,PENDING
INV004807,2025-05-04,125497,SIP,4418,Maharashtra,Mumbai,T30,36-45,Male,31.4,Mandate,PENDING
INV000691,2025-05-04,119093,REDEMPTION,565250,Tamil Nadu,Chennai,T30,18-25,Female,7.8,Cheque,PENDING
INV000188,2025-05-04,101206,LUMPSUM,281628,Tamil Nadu,Coimbatore,B30,46-55,Male,79.0,Cheque,PENDING
INV002370,2025-05-05,118632,SIP,44139,Delhi,Noida,T30,26-35,Male,16.6,Cheque,PENDING
INV001238,2025-05-05,100025,REDEMPTION,4688,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,PENDING
INV002793,2025-05-05,101207,SIP,7499,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Mandate,PENDING
INV003458,2025-05-05,119095,SIP,1122,Gujarat,Surat,T30,36-45,Male,21.3,UPI,PENDING
INV004472,2025-05-05,119092,SIP,2022,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,PENDING
INV001406,2025-05-05,120844,SIP,958,Telangana,Hyderabad,T30,46-55,Male,86.0,Mandate,PENDING
INV001227,2025-05-05,149322,REDEMPTION,170138,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Net Banking,PENDING
INV003586,2025-05-05,102886,SIP,2103,Haryana,Faridabad,B30,46-55,Male,68.9,Mandate,PENDING
INV003222,2025-05-06,148569,LUMPSUM,236002,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,PENDING
INV002315,2025-05-06,120505,SIP,13048,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,PENDING
INV004233,2025-05-06,119120,LUMPSUM,336439,Maharashtra,Nashik,B30,26-35,Female,8.7,UPI,PENDING
INV003655,2025-05-06,119552,SIP,4975,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Mandate,PENDING
INV003661,2025-05-06,119120,SIP,1095,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,PENDING
INV000229,2025-05-06,125497,SIP,1860,Punjab,Amritsar,B30,26-35,Male,11.0,Cheque,PENDING
INV003242,2025-05-06,119599,SIP,8483,Punjab,Chandigarh,T30,26-35,Female,18.1,Mandate,PENDING
INV001836,2025-05-07,118635,LUMPSUM,10818,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Mandate,PENDING
INV002088,2025-05-07,120504,LUMPSUM,223544,Rajasthan,Jaipur,T30,46-55,Female,43.7,Net Banking,PENDING
INV001096,2025-05-07,120841,REDEMPTION,407572,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,PENDING
INV003260,2025-05-07,125498,SIP,2194,Madhya Pradesh,Indore,T30,18-25,Male,7.9,UPI,PENDING
INV000532,2025-05-08,120506,REDEMPTION,9648,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Cheque,PENDING
INV003942,2025-05-08,100033,LUMPSUM,57036,Haryana,Faridabad,B30,26-35,Female,23.3,Mandate,PENDING
INV001162,2025-05-08,149322,LUMPSUM,61668,Gujarat,Surat,T30,46-55,Female,90.5,UPI,PENDING
INV001345,2025-05-09,119598,SIP,2991,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,PENDING
INV002804,2025-05-09,119599,SIP,20432,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,PENDING
INV000211,2025-05-09,120841,REDEMPTION,119430,Punjab,Chandigarh,T30,26-35,Male,17.0,UPI,PENDING
INV004854,2025-05-09,149322,SIP,23928,Rajasthan,Udaipur,B30,18-25,Female,3.5,Net Banking,PENDING
INV003788,2025-05-09,100033,SIP,3402,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,PENDING
INV001871,2025-05-09,101206,LUMPSUM,139128,Delhi,Gurugram,T30,56+,Male,13.9,UPI,PENDING
